Date,Equity,Open,Gap,TrueRange,Trades
04/01/2008,4190.00000,0,-60.00000,4940.00000,9
04/02/2008,0.00000,0,0.00000,2640.00000,9
04/03/2008,-430.00000,1,0.00000,2120.00000,10
04/04/2008,1000.00000,1,40.00000,1600.00000,10
04/05/2008,0.00000,0,0.00000,0.00000,10
04/06/2008,0.00000,0,0.00000,0.00000,10
04/07/2008,650.00000,1,-30.00000,1930.00000,10
04/08/2008,-1420.00000,-1,10.00000,1830.00000,11
04/09/2008,-1800.00000,0,-10.00000,3300.00000,12
04/10/2008,-750.00000,1,0.00000,1840.00000,13
04/11/2008,-390.00000,1,50.00000,1530.00000,13
04/12/2008,0.00000,0,0.00000,0.00000,13
04/13/2008,0.00000,0,0.00000,0.00000,13
04/14/2008,-80.00000,1,-410.00000,1790.00000,13
04/15/2008,420.00000,1,50.00000,1370.00000,13
04/16/2008,1680.00000,1,-40.00000,2540.00000,13
04/17/2008,-620.00000,1,0.00000,1590.00000,13
04/18/2008,-1370.00000,0,180.00000,4250.00000,14
04/19/2008,0.00000,0,0.00000,0.00000,14
04/20/2008,0.00000,0,0.00000,0.00000,14
04/21/2008,0.00000,0,0.00000,1790.00000,14
04/22/2008,0.00000,0,0.00000,1410.00000,14
04/23/2008,800.00000,-1,0.00000,2650.00000,15
04/24/2008,1730.00000,-1,-60.00000,2400.00000,15
04/25/2008,50.00000,-1,30.00000,1900.00000,15
04/26/2008,0.00000,0,0.00000,0.00000,15
04/27/2008,0.00000,0,0.00000,0.00000,15
04/28/2008,-700.00000,-1,-150.00000,960.00000,15
04/29/2008,2270.00000,-1,-10.00000,2550.00000,15
04/30/2008,840.00000,0,60.00000,1670.00000,16
05/01/2008,1010.00000,-1,0.00000,3510.00000,17
05/02/2008,-410.00000,-1,10.00000,1450.00000,17
05/03/2008,0.00000,0,0.00000,0.00000,17
05/04/2008,0.00000,0,0.00000,0.00000,17
05/05/2008,270.00000,1,-120.00000,1800.00000,18
05/06/2008,190.00000,1,10.00000,1190.00000,18
05/07/2008,-150.00000,-1,20.00000,1890.00000,19
05/08/2008,-1350.00000,1,-80.00000,2060.00000,20
05/09/2008,180.00000,1,150.00000,1980.00000,20
05/10/2008,0.00000,0,0.00000,0.00000,20
05/11/2008,0.00000,0,0.00000,0.00000,20
05/12/2008,-220.00000,1,300.00000,1230.00000,20
05/13/2008,420.00000,-1,40.00000,2620.00000,21
05/14/2008,170.00000,-1,0.00000,1170.00000,21
05/15/2008,380.00000,1,-10.00000,2620.00000,22
05/16/2008,2050.00000,1,100.00000,2510.00000,22
05/17/2008,0.00000,0,0.00000,0.00000,22
05/18/2008,0.00000,0,0.00000,0.00000,22
05/19/2008,290.00000,1,80.00000,1360.00000,22
05/20/2008,1640.00000,0,90.00000,2100.00000,23
05/21/2008,0.00000,0,0.00000,1650.00000,23
05/22/2008,-1170.00000,1,0.00000,1830.00000,24
05/23/2008,-500.00000,0,-20.00000,1480.00000,25
05/24/2008,0.00000,0,0.00000,0.00000,25
05/25/2008,0.00000,0,0.00000,0.00000,25
05/26/2008,0.00000,0,0.00000,580.00000,25
05/27/2008,1250.00000,-1,0.00000,2730.00000,27
05/28/2008,440.00000,-1,-160.00000,2090.00000,27
05/29/2008,2700.00000,0,-150.00000,3120.00000,28
05/30/2008,0.00000,0,0.00000,1980.00000,28
05/31/2008,0.00000,0,0.00000,0.00000,28
06/01/2008,0.00000,0,0.00000,0.00000,28
06/02/2008,80.00000,1,0.00000,1680.00000,29
06/03/2008,-960.00000,-1,50.00000,2260.00000,30
06/04/2008,300.00000,-1,60.00000,1090.00000,30
06/05/2008,40.00000,-1,-30.00000,1560.00000,30
06/06/2008,1960.00000,1,10.00000,2560.00000,31
06/07/2008,0.00000,0,0.00000,0.00000,31
06/08/2008,0.00000,0,0.00000,0.00000,31
06/09/2008,-970.00000,1,80.00000,1930.00000,31
06/10/2008,2110.00000,-1,-110.00000,3120.00000,32
