Date,Equity,Open,Gap,TrueRange,Trades
04/01/2008,0.00000,0,0.00000,0.00000,0
04/02/2008,0.00000,0,0.00000,0.00000,0
04/03/2008,0.00000,0,0.00000,0.00000,0
04/04/2008,0.00000,0,0.00000,0.00000,0
04/05/2008,0.00000,0,0.00000,0.00000,0
04/06/2008,0.00000,0,0.00000,0.00000,0
04/07/2008,-520.00000,0,0.00000,1330.00000,53
04/08/2008,0.00000,0,0.00000,750.00000,53
04/09/2008,1490.00000,0,0.00000,2460.00000,55
04/10/2008,0.00000,0,0.00000,1050.00000,55
04/11/2008,650.00000,-1,0.00000,1420.00000,56
04/12/2008,0.00000,0,0.00000,0.00000,56
04/13/2008,-450.00000,-1,-480.00000,750.00000,56
04/14/2008,-720.00000,0,0.00000,800.00000,57
04/15/2008,-520.00000,0,0.00000,950.00000,59
04/16/2008,-170.00000,-1,0.00000,1740.00000,60
04/17/2008,-350.00000,0,-10.00000,990.00000,61
04/18/2008,0.00000,0,0.00000,1440.00000,61
04/19/2008,0.00000,0,0.00000,0.00000,61
04/20/2008,0.00000,0,0.00000,340.00000,61
04/21/2008,-520.00000,0,0.00000,1860.00000,63
04/22/2008,0.00000,0,0.00000,2050.00000,63
04/23/2008,0.00000,0,0.00000,1130.00000,63
04/24/2008,350.00000,-1,0.00000,1190.00000,64
04/25/2008,310.00000,-1,50.00000,950.00000,64
04/26/2008,0.00000,0,0.00000,0.00000,64
04/27/2008,-280.00000,-1,-60.00000,420.00000,64
04/28/2008,-640.00000,0,-20.00000,1940.00000,66
04/29/2008,-520.00000,0,0.00000,900.00000,68
04/30/2008,-520.00000,0,0.00000,2260.00000,70
05/01/2008,-520.00000,0,0.00000,2220.00000,70
05/02/2008,0.00000,0,0.00000,1440.00000,70
05/03/2008,0.00000,0,0.00000,0.00000,70
05/04/2008,0.00000,0,0.00000,920.00000,70
05/05/2008,0.00000,0,0.00000,1160.00000,70
05/06/2008,0.00000,0,0.00000,1630.00000,70
05/07/2008,0.00000,0,0.00000,820.00000,70
05/08/2008,0.00000,0,0.00000,620.00000,70
05/09/2008,0.00000,0,0.00000,1490.00000,70
05/10/2008,0.00000,0,0.00000,0.00000,70
05/11/2008,0.00000,0,0.00000,280.00000,70
05/12/2008,-520.00000,0,0.00000,1130.00000,72
05/13/2008,0.00000,0,0.00000,1580.00000,72
05/14/2008,-130.00000,1,0.00000,890.00000,73
05/15/2008,-570.00000,-1,-30.00000,1540.00000,74
05/16/2008,-450.00000,1,30.00000,1340.00000,76
05/17/2008,0.00000,0,0.00000,0.00000,76
05/18/2008,-400.00000,0,-170.00000,860.00000,76
05/19/2008,180.00000,-1,0.00000,1030.00000,77
05/20/2008,-700.00000,0,-30.00000,1240.00000,78
05/21/2008,0.00000,0,0.00000,800.00000,78
05/22/2008,-520.00000,0,0.00000,1250.00000,80
05/23/2008,0.00000,0,0.00000,990.00000,81
05/24/2008,0.00000,0,0.00000,0.00000,81
05/25/2008,0.00000,0,0.00000,0.00000,81
05/26/2008,140.00000,1,0.00000,350.00000,81
05/27/2008,-660.00000,0,50.00000,830.00000,82
05/28/2008,0.00000,0,0.00000,1290.00000,82
05/29/2008,90.00000,-1,0.00000,1700.00000,83
05/30/2008,-620.00000,1,-110.00000,1700.00000,85
05/31/2008,0.00000,0,0.00000,0.00000,85
06/01/2008,-50.00000,1,-280.00000,380.00000,85
06/02/2008,-140.00000,1,0.00000,730.00000,85
06/03/2008,-320.00000,0,-50.00000,970.00000,86
06/04/2008,1100.00000,1,0.00000,2010.00000,87
06/05/2008,1030.00000,1,40.00000,1800.00000,89
06/06/2008,-730.00000,1,10.00000,1500.00000,89
06/07/2008,0.00000,0,0.00000,0.00000,89
06/08/2008,910.00000,1,220.00000,1000.00000,89
06/09/2008,-850.00000,-1,50.00000,1480.00000,90
06/10/2008,-670.00000,0,-30.00000,1650.00000,91
06/11/2008,1490.00000,0,0.00000,2420.00000,93
06/12/2008,0.00000,0,0.00000,1480.00000,93
06/13/2008,110.00000,1,0.00000,2320.00000,94
06/14/2008,0.00000,0,0.00000,0.00000,94
06/15/2008,390.00000,1,40.00000,590.00000,94
06/16/2008,-660.00000,-1,0.00000,1630.00000,95
06/17/2008,-990.00000,0,110.00000,1590.00000,98
06/18/2008,0.00000,0,0.00000,800.00000,98
06/19/2008,-520.00000,0,0.00000,1310.00000,100
06/20/2008,0.00000,0,0.00000,1480.00000,100
06/21/2008,0.00000,0,0.00000,0.00000,100
06/22/2008,0.00000,0,0.00000,350.00000,100
06/23/2008,30.00000,-1,0.00000,890.00000,101
06/24/2008,-680.00000,-1,-10.00000,1100.00000,103
06/25/2008,-230.00000,1,0.00000,1060.00000,105
06/26/2008,160.00000,1,0.00000,1990.00000,107
06/27/2008,170.00000,1,-60.00000,430.00000,107
06/28/2008,0.00000,0,0.00000,0.00000,107
06/29/2008,200.00000,1,210.00000,350.00000,107
06/30/2008,-1070.00000,0,30.00000,1640.00000,109
07/01/2008,470.00000,1,0.00000,1250.00000,110
07/02/2008,-510.00000,1,20.00000,1110.00000,110
07/03/2008,1090.00000,1,10.00000,1180.00000,110
07/04/2008,0.00000,0,0.00000,0.00000,110
07/05/2008,0.00000,0,0.00000,0.00000,110
07/06/2008,-310.00000,1,-300.00000,530.00000,110
07/07/2008,10.00000,-1,-70.00000,2270.00000,111
07/08/2008,400.00000,0,-50.00000,2150.00000,112
07/09/2008,150.00000,1,0.00000,1200.00000,113
07/10/2008,900.00000,1,180.00000,1550.00000,113
07/11/2008,900.00000,0,0.00000,1690.00000,114
07/12/2008,0.00000,0,0.00000,0.00000,114
07/13/2008,0.00000,0,0.00000,1270.00000,114
07/14/2008,0.00000,0,0.00000,920.00000,114
07/15/2008,150.00000,-1,0.00000,2090.00000,115
07/16/2008,-670.00000,0,0.00000,2020.00000,116
07/17/2008,650.00000,-1,0.00000,2850.00000,117
07/18/2008,840.00000,0,-50.00000,2000.00000,118
07/19/2008,0.00000,0,0.00000,0.00000,118
07/20/2008,0.00000,0,0.00000,710.00000,118
07/21/2008,0.00000,0,0.00000,1400.00000,118
07/22/2008,0.00000,0,0.00000,950.00000,118
07/23/2008,-520.00000,0,0.00000,1320.00000,120
07/24/2008,-520.00000,0,0.00000,1120.00000,122
07/25/2008,-340.00000,1,0.00000,1050.00000,123
07/26/2008,0.00000,0,0.00000,0.00000,123
07/27/2008,770.00000,1,360.00000,1060.00000,123
07/28/2008,-20.00000,-1,80.00000,1050.00000,124
07/29/2008,-670.00000,-1,-50.00000,1630.00000,124
07/30/2008,-10.00000,-1,270.00000,1060.00000,124
07/31/2008,-800.00000,0,0.00000,900.00000,127
08/01/2008,220.00000,-1,0.00000,1190.00000,128
08/02/2008,0.00000,0,0.00000,0.00000,128
08/03/2008,860.00000,-1,290.00000,1050.00000,128
08/04/2008,1400.00000,-1,70.00000,2080.00000,130
08/05/2008,640.00000,0,110.00000,1580.00000,131
08/06/2008,-520.00000,0,0.00000,2140.00000,133
08/07/2008,0.00000,0,0.00000,1150.00000,133
08/08/2008,770.00000,-1,0.00000,1600.00000,134
08/09/2008,0.00000,0,0.00000,0.00000,134
08/10/2008,30.00000,-1,-120.00000,540.00000,134
08/11/2008,-460.00000,-1,50.00000,940.00000,134
08/12/2008,-860.00000,0,50.00000,1250.00000,135
08/13/2008,0.00000,0,0.00000,2370.00000,135
08/14/2008,0.00000,0,0.00000,1750.00000,135
08/15/2008,670.00000,-1,0.00000,1390.00000,136
08/16/2008,0.00000,0,0.00000,0.00000,136
08/17/2008,-1020.00000,-1,0.00000,1160.00000,136
08/18/2008,-210.00000,1,10.00000,1180.00000,138
08/19/2008,1010.00000,0,-280.00000,2430.00000,141
08/20/2008,0.00000,0,0.00000,1070.00000,141
08/21/2008,-520.00000,0,0.00000,1570.00000,143
08/22/2008,0.00000,0,0.00000,600.00000,143
08/23/2008,0.00000,0,0.00000,0.00000,143
08/24/2008,0.00000,0,0.00000,1010.00000,143
08/25/2008,-520.00000,0,0.00000,1080.00000,145
08/26/2008,-520.00000,0,0.00000,1610.00000,147
08/27/2008,0.00000,0,0.00000,1180.00000,147
08/28/2008,-330.00000,-1,0.00000,1050.00000,148
08/29/2008,-190.00000,0,200.00000,610.00000,149
08/30/2008,0.00000,0,0.00000,0.00000,149
08/31/2008,0.00000,0,0.00000,0.00000,149
09/01/2008,0.00000,0,0.00000,1180.00000,149
09/02/2008,-520.00000,0,0.00000,1950.00000,151
09/03/2008,0.00000,0,0.00000,1740.00000,151
09/04/2008,0.00000,0,0.00000,1270.00000,151
09/05/2008,760.00000,-1,0.00000,1380.00000,152
09/06/2008,0.00000,0,0.00000,0.00000,152
09/07/2008,-110.00000,-1,-490.00000,720.00000,152
09/08/2008,500.00000,-1,-210.00000,800.00000,152
09/09/2008,-1120.00000,-1,-180.00000,1420.00000,152
09/10/2008,450.00000,-1,0.00000,940.00000,152
09/11/2008,-440.00000,-1,-20.00000,840.00000,152
09/12/2008,120.00000,1,-50.00000,1100.00000,153
09/13/2008,0.00000,0,0.00000,0.00000,153
09/14/2008,-140.00000,1,60.00000,320.00000,153
09/15/2008,-690.00000,0,60.00000,1480.00000,155
09/16/2008,360.00000,-1,0.00000,1460.00000,156
09/17/2008,150.00000,-1,40.00000,950.00000,156
09/18/2008,-1170.00000,0,50.00000,1670.00000,158
09/19/2008,0.00000,0,0.00000,610.00000,158
09/20/2008,0.00000,0,0.00000,0.00000,158
09/21/2008,0.00000,0,0.00000,830.00000,158
09/22/2008,120.00000,1,0.00000,1110.00000,159
09/23/2008,280.00000,1,120.00000,880.00000,159
09/24/2008,-180.00000,1,-20.00000,1060.00000,159
09/25/2008,-790.00000,0,20.00000,820.00000,161
09/26/2008,260.00000,-1,0.00000,1300.00000,162
09/27/2008,0.00000,0,0.00000,0.00000,162
09/28/2008,770.00000,-1,70.00000,820.00000,162
09/29/2008,460.00000,0,30.00000,2080.00000,163
09/30/2008,0.00000,0,0.00000,1970.00000,163
10/01/2008,0.00000,0,0.00000,620.00000,163
10/02/2008,-50.00000,-1,0.00000,1960.00000,164
10/03/2008,-470.00000,0,-60.00000,870.00000,165
10/04/2008,0.00000,0,0.00000,0.00000,165
10/05/2008,0.00000,0,0.00000,1090.00000,165
10/06/2008,100.00000,-1,0.00000,1080.00000,166
10/07/2008,-620.00000,0,-30.00000,2560.00000,167
10/08/2008,0.00000,0,0.00000,2560.00000,167
10/09/2008,0.00000,0,0.00000,1470.00000,167
10/10/2008,-10.00000,-1,0.00000,1100.00000,168
10/11/2008,0.00000,0,0.00000,0.00000,168
10/12/2008,540.00000,-1,200.00000,970.00000,168
10/13/2008,-1050.00000,0,-40.00000,1640.00000,169
10/14/2008,0.00000,0,0.00000,1940.00000,169
10/15/2008,0.00000,0,0.00000,1610.00000,169
10/16/2008,0.00000,0,0.00000,2130.00000,169
10/17/2008,-120.00000,1,0.00000,920.00000,170
10/18/2008,0.00000,0,0.00000,0.00000,170
10/19/2008,1400.00000,1,80.00000,1430.00000,170
10/20/2008,-580.00000,1,-40.00000,880.00000,170
10/21/2008,-490.00000,-1,-90.00000,730.00000,171
10/22/2008,780.00000,-1,50.00000,1260.00000,171
10/23/2008,-300.00000,1,-60.00000,2240.00000,172
10/24/2008,-1080.00000,0,-20.00000,1850.00000,173
10/25/2008,0.00000,0,0.00000,0.00000,173
10/26/2008,0.00000,0,0.00000,470.00000,173
10/27/2008,-520.00000,0,0.00000,2760.00000,175
10/28/2008,-520.00000,0,0.00000,2670.00000,177
10/29/2008,0.00000,0,0.00000,1720.00000,177
10/30/2008,0.00000,0,0.00000,1110.00000,177
10/31/2008,0.00000,0,0.00000,750.00000,177
11/01/2008,0.00000,0,0.00000,0.00000,177
11/02/2008,0.00000,0,0.00000,760.00000,177
11/03/2008,-70.00000,-1,0.00000,770.00000,178
11/04/2008,-1170.00000,0,-10.00000,1240.00000,180
11/05/2008,0.00000,0,0.00000,1400.00000,180
11/06/2008,-520.00000,0,0.00000,870.00000,182
11/07/2008,390.00000,1,0.00000,710.00000,183
11/08/2008,0.00000,0,0.00000,0.00000,183
11/09/2008,550.00000,1,250.00000,730.00000,183
11/10/2008,-440.00000,-1,-80.00000,950.00000,184
11/11/2008,310.00000,-1,20.00000,950.00000,184
11/12/2008,-990.00000,0,60.00000,1260.00000,186
11/13/2008,0.00000,0,0.00000,900.00000,186
11/14/2008,0.00000,0,0.00000,550.00000,186
11/15/2008,0.00000,0,0.00000,0.00000,186
11/16/2008,0.00000,0,0.00000,760.00000,186
11/17/2008,-200.00000,1,0.00000,730.00000,187
11/18/2008,-320.00000,0,-70.00000,480.00000,188
11/19/2008,0.00000,0,0.00000,1300.00000,188
11/20/2008,700.00000,-1,0.00000,1380.00000,189
11/21/2008,540.00000,-1,-50.00000,980.00000,189
11/22/2008,0.00000,0,0.00000,0.00000,189
11/23/2008,-290.00000,-1,-240.00000,400.00000,189
