Date,Equity,Open,Gap,TrueRange,Trades
04/01/2008,-430.00000,0,-30.00000,3000.00000,36
04/02/2008,3380.00000,0,0.00000,5260.00000,38
04/03/2008,0.00000,0,0.00000,3230.00000,38
04/04/2008,900.00000,0,0.00000,2320.00000,40
04/05/2008,0.00000,0,0.00000,0.00000,40
04/06/2008,0.00000,0,0.00000,0.00000,40
04/07/2008,-2810.00000,0,0.00000,3620.00000,42
04/08/2008,0.00000,0,0.00000,2000.00000,42
04/09/2008,-300.00000,1,0.00000,4260.00000,43
04/10/2008,-190.00000,0,-150.00000,3450.00000,44
04/11/2008,1040.00000,0,0.00000,1900.00000,46
04/12/2008,0.00000,0,0.00000,0.00000,46
04/13/2008,0.00000,0,0.00000,0.00000,46
04/14/2008,-1610.00000,0,0.00000,2430.00000,48
04/15/2008,0.00000,0,0.00000,2280.00000,48
04/16/2008,0.00000,0,0.00000,2910.00000,48
04/17/2008,0.00000,0,0.00000,1440.00000,48
04/18/2008,1060.00000,0,0.00000,4120.00000,50
04/19/2008,0.00000,0,0.00000,0.00000,50
04/20/2008,0.00000,0,0.00000,0.00000,50
04/21/2008,530.00000,0,0.00000,2010.00000,52
04/22/2008,0.00000,0,0.00000,3040.00000,52
04/23/2008,0.00000,0,0.00000,2240.00000,52
04/24/2008,330.00000,0,0.00000,4050.00000,56
04/25/2008,-260.00000,0,0.00000,5040.00000,58
04/26/2008,0.00000,0,0.00000,0.00000,58
04/27/2008,0.00000,0,0.00000,0.00000,58
04/28/2008,170.00000,0,0.00000,1770.00000,60
04/29/2008,0.00000,0,0.00000,3900.00000,60
04/30/2008,640.00000,1,0.00000,3400.00000,61
05/01/2008,1690.00000,0,60.00000,4930.00000,66
05/02/2008,360.00000,0,0.00000,5020.00000,68
05/03/2008,0.00000,0,0.00000,0.00000,68
05/04/2008,0.00000,0,0.00000,0.00000,68
05/05/2008,-2970.00000,0,0.00000,4310.00000,70
05/06/2008,0.00000,0,0.00000,3400.00000,70
05/07/2008,0.00000,0,0.00000,3360.00000,70
05/08/2008,0.00000,0,0.00000,3030.00000,70
05/09/2008,0.00000,0,0.00000,2190.00000,70
05/10/2008,0.00000,0,0.00000,0.00000,70
05/11/2008,0.00000,0,0.00000,0.00000,70
05/12/2008,250.00000,0,0.00000,2670.00000,72
05/13/2008,1180.00000,0,0.00000,3880.00000,74
05/14/2008,0.00000,0,0.00000,2270.00000,74
05/15/2008,530.00000,0,0.00000,5890.00000,76
05/16/2008,0.00000,0,0.00000,3680.00000,77
05/17/2008,0.00000,0,0.00000,0.00000,77
05/18/2008,0.00000,0,0.00000,0.00000,77
05/19/2008,380.00000,0,0.00000,2370.00000,78
05/20/2008,0.00000,0,0.00000,3010.00000,78
05/21/2008,0.00000,0,0.00000,5500.00000,78
05/22/2008,0.00000,0,0.00000,5020.00000,78
05/23/2008,840.00000,0,0.00000,3550.00000,80
05/24/2008,0.00000,0,0.00000,0.00000,80
05/25/2008,0.00000,0,0.00000,0.00000,80
05/26/2008,-320.00000,0,0.00000,1870.00000,82
05/27/2008,0.00000,0,0.00000,5470.00000,82
05/28/2008,2230.00000,1,0.00000,5620.00000,83
05/29/2008,-110.00000,0,-50.00000,7010.00000,84
05/30/2008,370.00000,0,0.00000,3630.00000,86
05/31/2008,0.00000,0,0.00000,0.00000,86
06/01/2008,0.00000,0,0.00000,0.00000,86
06/02/2008,1100.00000,0,0.00000,4130.00000,88
06/03/2008,-970.00000,0,0.00000,4110.00000,90
06/04/2008,-200.00000,1,0.00000,3260.00000,91
06/05/2008,60.00000,0,20.00000,6770.00000,96
06/06/2008,0.00000,0,0.00000,11310.00000,96
06/07/2008,0.00000,0,0.00000,0.00000,96
06/08/2008,0.00000,0,0.00000,0.00000,96
06/09/2008,0.00000,0,0.00000,5250.00000,96
06/10/2008,2760.00000,0,0.00000,7180.00000,98
06/11/2008,2240.00000,1,0.00000,6950.00000,99
06/12/2008,-30.00000,0,-30.00000,5910.00000,100
06/13/2008,0.00000,0,0.00000,3620.00000,101
06/14/2008,0.00000,0,0.00000,0.00000,101
06/15/2008,0.00000,0,0.00000,0.00000,101
06/16/2008,-100.00000,0,0.00000,7050.00000,102
06/17/2008,-250.00000,0,0.00000,3230.00000,104
06/18/2008,0.00000,0,0.00000,4930.00000,104
06/19/2008,0.00000,0,0.00000,6240.00000,104
06/20/2008,-640.00000,0,0.00000,5750.00000,106
06/21/2008,0.00000,0,0.00000,0.00000,106
06/22/2008,0.00000,0,0.00000,0.00000,106
06/23/2008,-1090.00000,0,0.00000,4090.00000,108
06/24/2008,0.00000,0,0.00000,2850.00000,108
06/25/2008,1580.00000,1,0.00000,5630.00000,109
06/26/2008,-440.00000,0,-80.00000,6710.00000,112
06/27/2008,0.00000,0,0.00000,4380.00000,112
06/28/2008,0.00000,0,0.00000,0.00000,112
06/29/2008,0.00000,0,0.00000,0.00000,112
06/30/2008,1800.00000,0,0.00000,4500.00000,114
07/01/2008,1020.00000,0,0.00000,3380.00000,116
07/02/2008,0.00000,0,0.00000,4310.00000,116
07/03/2008,0.00000,0,0.00000,2630.00000,116
07/04/2008,0.00000,0,0.00000,1980.00000,117
07/05/2008,0.00000,0,0.00000,0.00000,117
07/06/2008,0.00000,0,0.00000,0.00000,117
07/07/2008,1630.00000,0,0.00000,5030.00000,120
07/08/2008,-1390.00000,0,0.00000,7300.00000,122
07/09/2008,-780.00000,1,0.00000,2940.00000,123
07/10/2008,-1050.00000,0,120.00000,6700.00000,126
07/11/2008,0.00000,0,0.00000,5830.00000,126
07/12/2008,0.00000,0,0.00000,0.00000,126
07/13/2008,0.00000,0,0.00000,0.00000,126
07/14/2008,1600.00000,0,0.00000,3880.00000,128
07/15/2008,0.00000,0,0.00000,10810.00000,128
07/16/2008,0.00000,0,0.00000,7300.00000,128
07/17/2008,-580.00000,0,0.00000,7750.00000,130
07/18/2008,0.00000,0,0.00000,3910.00000,130
07/19/2008,0.00000,0,0.00000,0.00000,130
07/20/2008,0.00000,0,0.00000,0.00000,130
07/21/2008,1430.00000,0,0.00000,3630.00000,132
07/22/2008,0.00000,0,0.00000,6530.00000,132
07/23/2008,-2330.00000,1,0.00000,4580.00000,133
07/24/2008,1830.00000,0,60.00000,2940.00000,138
07/25/2008,0.00000,0,0.00000,4010.00000,139
07/26/2008,0.00000,0,0.00000,0.00000,139
07/27/2008,0.00000,0,0.00000,0.00000,139
07/28/2008,-740.00000,0,0.00000,2590.00000,140
07/29/2008,0.00000,0,0.00000,5430.00000,140
