Date,Trades,NetProfit,CumClosedNetProfit,Open/ClosedPositionProfit,CumMark-To-Market,Daily-Mark-To-Market
01/16/2008,1,-775.00,-775.00,-775.00,-775.00,-775.00
01/17/2008,0,0.00,-775.00,0.00,-775.00,0.00
01/18/2008,0,0.00,-775.00,0.00,-775.00,0.00
01/19/2008,0,0,-775.00,0.00,-775.00,0
01/20/2008,0,0.00,-775.00,0.00,-775.00,0.00
01/21/2008,0,0.00,-775.00,0.00,-775.00,0.00
01/22/2008,1,-775.00,-1550.00,-775.00,-1550.00,-775.00
01/23/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
01/24/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
01/25/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
01/26/2008,0,0,-1550.00,0.00,-1550.00,0
01/27/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
01/28/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
01/29/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
01/30/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
01/31/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
02/01/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
02/02/2008,0,0,-1550.00,0.00,-1550.00,0
02/03/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
02/04/2008,0,0.00,-1550.00,0.00,-1550.00,0.00
02/05/2008,1,-775.00,-2325.00,-775.00,-2325.00,-775.00
02/06/2008,2,475.00,-1850.00,475.00,-1850.00,475.00
02/07/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/08/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/09/2008,0,0,-1850.00,0.00,-1850.00,0
02/10/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/11/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/12/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/13/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/14/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/15/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/16/2008,0,0,-1850.00,0.00,-1850.00,0
02/17/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/18/2008,0,0.00,-1850.00,0.00,-1850.00,0.00
02/19/2008,2,900.00,-950.00,900.00,-950.00,900.00
02/20/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/21/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/22/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/23/2008,0,0,-950.00,0.00,-950.00,0
02/24/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/25/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/26/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/27/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/28/2008,0,0.00,-950.00,0.00,-950.00,0.00
02/29/2008,1,-775.00,-1725.00,-775.00,-1725.00,-775.00
03/01/2008,0,0,-1725.00,0.00,-1725.00,0
03/02/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/03/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/04/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/05/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/06/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/07/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/08/2008,0,0,-1725.00,0.00,-1725.00,0
03/09/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/10/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/11/2008,0,0.00,-1725.00,0.00,-1725.00,0.00
03/12/2008,2,50.00,-1675.00,50.00,-1675.00,50.00
03/13/2008,0,0.00,-1675.00,0.00,-1675.00,0.00
03/14/2008,0,0.00,-1675.00,0.00,-1675.00,0.00
03/15/2008,0,0,-1675.00,0.00,-1675.00,0
03/16/2008,0,0.00,-1675.00,0.00,-1675.00,0.00
03/17/2008,0,0.00,-1675.00,0.00,-1675.00,0.00
03/18/2008,0,0.00,-1675.00,0.00,-1675.00,0.00
03/19/2008,2,2587.50,912.50,2587.50,912.50,2587.50
03/20/2008,0,0.00,912.50,0.00,912.50,0.00
03/21/2008,0,0,912.50,0.00,912.50,0
03/22/2008,0,0,912.50,0.00,912.50,0
03/23/2008,0,0.00,912.50,0.00,912.50,0.00
03/24/2008,0,0.00,912.50,0.00,912.50,0.00
03/25/2008,0,0.00,912.50,0.00,912.50,0.00
03/26/2008,0,0.00,912.50,0.00,912.50,0.00
03/27/2008,2,250.00,1162.50,250.00,1162.50,250.00
03/28/2008,0,0.00,1162.50,0.00,1162.50,0.00
03/29/2008,0,0,1162.50,0.00,1162.50,0
03/30/2008,0,0.00,1162.50,0.00,1162.50,0.00
03/31/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/01/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/02/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/03/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/04/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/05/2008,0,0,1162.50,0.00,1162.50,0
04/06/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/07/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/08/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/09/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/10/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/11/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/12/2008,0,0,1162.50,0.00,1162.50,0
04/13/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/14/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/15/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/16/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/17/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/18/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/19/2008,0,0,1162.50,0.00,1162.50,0
04/20/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/21/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/22/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/23/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/24/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/25/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/26/2008,0,0,1162.50,0.00,1162.50,0
04/27/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/28/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/29/2008,0,0.00,1162.50,0.00,1162.50,0.00
04/30/2008,0,0.00,1162.50,0.00,1162.50,0.00
05/01/2008,0,0.00,1162.50,0.00,1162.50,0.00
05/02/2008,1,350.00,1512.50,725.00,1887.50,725.00
05/03/2008,0,0,1512.50,375.00,1887.50,0
05/04/2008,1,212.50,1725.00,212.50,1725.00,-162.50
05/05/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/06/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/07/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/08/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/09/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/10/2008,0,0,1725.00,0.00,1725.00,0
05/11/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/12/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/13/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/14/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/15/2008,0,0.00,1725.00,0.00,1725.00,0.00
05/16/2008,1,275.00,2000.00,612.50,2337.50,612.50
05/17/2008,0,0,2000.00,337.50,2337.50,0
05/18/2008,1,300.00,2300.00,300.00,2300.00,-37.50
05/19/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/20/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/21/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/22/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/23/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/24/2008,0,0,2300.00,0.00,2300.00,0
05/25/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/26/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/27/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/28/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/29/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/30/2008,0,0.00,2300.00,0.00,2300.00,0.00
05/31/2008,0,0,2300.00,0.00,2300.00,0
06/01/2008,0,0.00,2300.00,0.00,2300.00,0.00
06/02/2008,0,0.00,2300.00,0.00,2300.00,0.00
06/03/2008,0,0.00,2300.00,0.00,2300.00,0.00
06/04/2008,0,0.00,2300.00,0.00,2300.00,0.00
