Date,Equity,Open,TrueRange,Trades
02/21/2014,-280.00,1,500.00000,31
02/23/2014,60.00,1,270.00000,31
02/24/2014,490.00,1,700.00000,31
02/25/2014,20.00,1,360.00000,31
02/26/2014,-70.00,1,630.00000,31
02/27/2014,640.00,1,970.00000,31
02/28/2014,-290.00,1,470.00000,31
03/02/2014,-30.00,1,370.00000,31
03/03/2014,150.00,1,340.00000,31
03/04/2014,-50.00,-1,470.00000,32
03/05/2014,-350.00,-1,430.00000,32
03/06/2014,-530.00,0,850.00000,33
03/07/2014,0.00,0,780.00000,33
03/09/2014,20.00,-1,840.00000,34
03/10/2014,-210.00,-1,1060.00000,34
03/11/2014,50.00,-1,1190.00000,34
03/12/2014,-860.00,0,1890.00000,35
03/13/2014,0.00,0,1520.00000,35
03/14/2014,0.00,0,990.00000,35
03/16/2014,0.00,0,660.00000,35
03/17/2014,0.00,0,1070.00000,35
03/18/2014,0.00,0,980.00000,35
03/19/2014,0.00,0,1110.00000,35
03/20/2014,0.00,0,500.00000,35
03/21/2014,-30.00,-1,410.00000,36
03/23/2014,40.00,1,240.00000,37
03/24/2014,160.00,1,510.00000,37
03/25/2014,430.00,1,620.00000,37
03/26/2014,380.00,1,440.00000,37
03/27/2014,460.00,1,720.00000,37
03/28/2014,-120.00,1,480.00000,37
03/30/2014,-140.00,1,230.00000,37
03/31/2014,230.00,1,450.00000,37
04/01/2014,840.00,-1,1130.00000,38
04/02/2014,550.00,-1,670.00000,38
04/03/2014,-140.00,-1,500.00000,38
04/04/2014,-390.00,-1,720.00000,38
04/06/2014,-30.00,-1,320.00000,38
04/07/2014,-380.00,-1,570.00000,38
04/08/2014,-740.00,-1,830.00000,38
04/09/2014,-150.00,-1,1010.00000,38
04/10/2014,780.00,-1,1190.00000,38
04/11/2014,-790.00,1,690.00000,39
04/13/2014,50.00,1,220.00000,39
04/14/2014,-310.00,1,630.00000,39
04/15/2014,-540.00,0,820.00000,40
04/16/2014,0.00,0,700.00000,40
04/17/2014,0.00,0,710.00000,40
04/20/2014,0.00,0,440.00000,40
04/21/2014,0.00,0,330.00000,40
04/22/2014,20.00,-1,440.00000,41
04/23/2014,-310.00,-1,720.00000,41
04/24/2014,540.00,-1,880.00000,41
04/25/2014,-90.00,-1,320.00000,41
04/27/2014,30.00,-1,130.00000,41
04/28/2014,490.00,-1,650.00000,41
04/29/2014,-370.00,-1,550.00000,41
04/30/2014,-540.00,-1,840.00000,41
05/01/2014,-140.00,-1,410.00000,41
05/02/2014,-310.00,-1,780.00000,41
05/04/2014,20.00,-1,160.00000,41
05/05/2014,-340.00,0,590.00000,42
05/06/2014,0.00,0,950.00000,42
05/07/2014,70.00,1,590.00000,43
05/08/2014,-210.00,1,600.00000,43
05/09/2014,-150.00,1,470.00000,43
05/11/2014,20.00,1,220.00000,43
05/12/2014,70.00,1,290.00000,43
05/13/2014,-290.00,-1,470.00000,44
05/14/2014,-260.00,-1,350.00000,44
05/15/2014,410.00,-1,690.00000,44
05/16/2014,50.00,-1,270.00000,44
05/18/2014,20.00,-1,310.00000,44
05/19/2014,190.00,-1,380.00000,44
05/20/2014,610.00,-1,690.00000,44
05/21/2014,-320.00,-1,570.00000,44
05/22/2014,190.00,-1,370.00000,44
05/23/2014,-40.00,1,400.00000,45
05/25/2014,-30.00,1,220.00000,45
05/26/2014,250.00,1,500.00000,45
05/27/2014,100.00,-1,430.00000,46
05/28/2014,560.00,-1,750.00000,46
05/29/2014,-250.00,-1,640.00000,46
05/30/2014,160.00,-1,430.00000,46
06/01/2014,210.00,-1,230.00000,46
06/02/2014,-170.00,1,390.00000,47
06/03/2014,-470.00,1,630.00000,47
06/04/2014,320.00,1,390.00000,47
06/05/2014,460.00,1,850.00000,47
06/06/2014,130.00,1,720.00000,47
06/08/2014,120.00,1,250.00000,47
06/09/2014,-120.00,1,470.00000,47
06/10/2014,510.00,1,500.00000,47
06/11/2014,1000.00,1,1110.00000,47
06/12/2014,180.00,1,560.00000,47
06/13/2014,30.00,1,340.00000,47
06/15/2014,160.00,1,250.00000,47
06/16/2014,10.00,-1,470.00000,48
06/17/2014,-50.00,1,310.00000,49
06/18/2014,590.00,1,840.00000,49
06/19/2014,30.00,1,300.00000,49
06/20/2014,-180.00,1,420.00000,49
06/22/2014,330.00,1,390.00000,49
06/23/2014,-130.00,1,470.00000,49
06/24/2014,-420.00,1,600.00000,49
06/25/2014,840.00,1,1050.00000,49
06/26/2014,240.00,1,420.00000,49
06/27/2014,-120.00,1,320.00000,49
06/29/2014,-150.00,1,430.00000,49
06/30/2014,150.00,1,450.00000,49
07/01/2014,-130.00,1,420.00000,49
07/02/2014,140.00,1,320.00000,49
07/03/2014,-160.00,1,590.00000,49
07/04/2014,-140.00,1,250.00000,49
07/06/2014,-160.00,1,370.00000,49
07/07/2014,470.00,1,540.00000,49
07/08/2014,290.00,1,450.00000,49
07/09/2014,270.00,-1,530.00000,50
07/10/2014,130.00,-1,350.00000,50
07/11/2014,-40.00,-1,340.00000,50
07/13/2014,-30.00,-1,160.00000,50
07/14/2014,60.00,-1,250.00000,50
07/15/2014,-870.00,0,1190.00000,52
07/16/2014,0.00,0,350.00000,52
07/17/2014,140.00,1,590.00000,53
07/18/2014,200.00,1,350.00000,53
07/20/2014,-230.00,-1,220.00000,54
07/21/2014,200.00,1,460.00000,55
07/22/2014,60.00,1,450.00000,55
07/23/2014,-970.00,0,1150.00000,56
07/24/2014,0.00,0,360.00000,56
07/25/2014,0.00,0,440.00000,56
07/27/2014,0.00,0,190.00000,56
07/28/2014,-180.00,1,300.00000,57
07/29/2014,-50.00,1,530.00000,57
07/30/2014,-60.00,1,520.00000,57
07/31/2014,-90.00,1,470.00000,57
08/01/2014,150.00,-1,740.00000,58
08/03/2014,-70.00,-1,160.00000,58
08/04/2014,-90.00,-1,330.00000,58
08/05/2014,890.00,-1,1070.00000,58
08/06/2014,-300.00,-1,570.00000,58
08/07/2014,120.00,-1,630.00000,58
08/08/2014,-100.00,1,510.00000,59
08/10/2014,110.00,1,180.00000,59
08/11/2014,-530.00,1,580.00000,59
08/12/2014,110.00,1,350.00000,59
08/13/2014,470.00,1,690.00000,59
08/14/2014,170.00,1,530.00000,59
08/15/2014,-60.00,1,240.00000,59
08/17/2014,180.00,1,240.00000,59
08/18/2014,-510.00,1,750.00000,59
08/19/2014,-570.00,1,920.00000,59
08/20/2014,-390.00,0,750.00000,60
08/21/2014,0.00,0,610.00000,60
08/22/2014,0.00,0,500.00000,60
08/24/2014,0.00,0,540.00000,60
08/25/2014,-10.00,1,560.00000,61
08/26/2014,230.00,1,410.00000,61
08/27/2014,310.00,1,510.00000,61
08/28/2014,-270.00,1,490.00000,61
08/29/2014,-50.00,1,430.00000,61
08/31/2014,150.00,1,260.00000,61
09/01/2014,-270.00,1,450.00000,61
09/02/2014,-520.00,1,670.00000,61
09/03/2014,290.00,1,410.00000,61
09/04/2014,400.00,-1,810.00000,62
09/05/2014,-270.00,-1,670.00000,62
09/07/2014,-100.00,-1,210.00000,62
09/08/2014,660.00,-1,660.00000,62
09/09/2014,-360.00,1,610.00000,63
09/10/2014,-470.00,1,530.00000,63
09/11/2014,-270.00,0,530.00000,64
09/12/2014,0.00,0,490.00000,64
09/14/2014,-190.00,1,200.00000,65
09/15/2014,340.00,1,780.00000,65
09/16/2014,240.00,1,840.00000,65
09/17/2014,-760.00,1,1190.00000,65
09/18/2014,560.00,-1,720.00000,66
09/19/2014,-110.00,-1,610.00000,66
09/21/2014,-110.00,-1,520.00000,66
09/22/2014,400.00,1,660.00000,67
09/23/2014,-430.00,1,1030.00000,67
09/24/2014,-620.00,0,950.00000,68
09/25/2014,0.00,0,950.00000,68
09/26/2014,0.00,0,710.00000,68
09/28/2014,0.00,0,1610.00000,68
09/29/2014,0.00,0,830.00000,68
09/30/2014,0.00,0,920.00000,68
10/01/2014,0.00,0,1640.00000,68
10/02/2014,0.00,0,860.00000,68
10/03/2014,0.00,0,1440.00000,68
10/05/2014,0.00,0,590.00000,68
10/06/2014,0.00,0,1060.00000,68
10/07/2014,0.00,0,840.00000,68
10/08/2014,0.00,0,1670.00000,68
10/09/2014,0.00,0,1310.00000,68
10/10/2014,0.00,0,740.00000,68
10/12/2014,0.00,0,910.00000,68
10/13/2014,-370.00,-1,740.00000,69
10/14/2014,830.00,1,980.00000,70
10/15/2014,1580.00,1,1790.00000,70
10/16/2014,-590.00,1,1200.00000,70
10/17/2014,-30.00,1,560.00000,70
10/19/2014,230.00,1,510.00000,70
10/20/2014,530.00,1,580.00000,70
10/21/2014,-550.00,-1,900.00000,71
10/22/2014,1200.00,-1,1560.00000,71
10/23/2014,180.00,-1,620.00000,71
10/24/2014,-190.00,-1,640.00000,71
10/26/2014,-170.00,-1,390.00000,71
10/27/2014,-280.00,-1,480.00000,71
10/28/2014,-340.00,-1,720.00000,71
10/29/2014,1400.00,-1,2060.00000,71
10/30/2014,-490.00,-1,980.00000,71
10/31/2014,630.00,-1,1050.00000,71
11/02/2014,-30.00,-1,590.00000,71
11/03/2014,280.00,-1,950.00000,71
11/04/2014,-580.00,-1,1100.00000,71
11/05/2014,660.00,-1,1540.00000,71
11/06/2014,690.00,-1,960.00000,71
11/07/2014,920.00,1,1050.00000,72
11/09/2014,290.00,1,450.00000,72
11/10/2014,-430.00,1,900.00000,72
11/11/2014,900.00,1,1290.00000,72
11/12/2014,400.00,1,850.00000,72
11/13/2014,820.00,-1,880.00000,73
11/14/2014,-880.00,-1,1170.00000,73
11/16/2014,-290.00,-1,640.00000,73
11/17/2014,210.00,-1,650.00000,73
11/18/2014,630.00,-1,1090.00000,73
11/19/2014,340.00,-1,720.00000,73
11/20/2014,-440.00,-1,920.00000,73
11/21/2014,-80.00,-1,1000.00000,73
11/23/2014,-120.00,-1,310.00000,73
11/24/2014,680.00,-1,930.00000,73
11/25/2014,110.00,-1,740.00000,73
11/26/2014,-920.00,-1,1200.00000,73
11/27/2014,700.00,-1,1000.00000,73
11/28/2014,-870.00,1,370.00000,74
11/30/2014,220.00,1,710.00000,74
12/01/2014,690.00,1,1130.00000,74
12/02/2014,-970.00,1,1190.00000,74
12/03/2014,-270.00,0,620.00000,75
12/04/2014,180.00,-1,930.00000,76
12/05/2014,850.00,-1,700.00000,76
12/07/2014,290.00,-1,710.00000,76
12/08/2014,190.00,-1,740.00000,76
12/09/2014,-710.00,-1,1320.00000,76
12/10/2014,-960.00,-1,1950.00000,76
12/11/2014,20.00,-1,640.00000,76
12/12/2014,-170.00,1,840.00000,77
12/14/2014,10.00,1,630.00000,77
12/15/2014,-70.00,1,510.00000,77
12/16/2014,790.00,-1,1170.00000,78
12/17/2014,170.00,-1,1150.00000,78
12/18/2014,-730.00,-1,950.00000,78
12/19/2014,420.00,-1,570.00000,78
12/21/2014,50.00,1,400.00000,79
12/22/2014,-110.00,1,460.00000,79
12/23/2014,10.00,1,620.00000,79
12/24/2014,30.00,1,240.00000,79
12/25/2014,120.00,1,230.00000,79
12/26/2014,50.00,1,260.00000,79
12/28/2014,290.00,1,340.00000,79
12/29/2014,50.00,1,310.00000,79
12/30/2014,560.00,1,740.00000,79
12/31/2014,-420.00,1,550.00000,79
01/01/2015,-370.00,1,550.00000,79
01/02/2015,-890.00,1,750.00000,79
01/04/2015,-330.00,0,730.00000,80
01/05/2015,0.00,0,1220.00000,80
01/06/2015,0.00,0,870.00000,80
01/07/2015,-90.00,-1,880.00000,81
01/08/2015,-330.00,-1,690.00000,81
01/09/2015,-130.00,-1,640.00000,81
01/11/2015,-40.00,-1,360.00000,81
01/12/2015,810.00,-1,1160.00000,81
01/13/2015,460.00,1,910.00000,82
01/14/2015,190.00,1,890.00000,82
01/15/2015,-1300.00,-1,1910.00000,85
01/16/2015,430.00,-1,980.00000,85
01/18/2015,-20.00,-1,240.00000,85
01/19/2015,670.00,-1,920.00000,85
01/20/2015,600.00,-1,1260.00000,85
01/21/2015,1370.00,-1,1910.00000,85
01/22/2015,-860.00,1,1020.00000,86
01/23/2015,-1110.00,1,870.00000,88
01/25/2015,170.00,1,540.00000,88
01/26/2015,10.00,1,700.00000,88
01/27/2015,470.00,-1,600.00000,89
01/28/2015,1280.00,-1,1770.00000,89
01/29/2015,330.00,-1,960.00000,89
01/30/2015,320.00,1,770.00000,90
02/01/2015,60.00,1,270.00000,90
02/02/2015,-580.00,1,1330.00000,90
02/03/2015,2300.00,1,2640.00000,90
02/04/2015,-520.00,1,1090.00000,90
02/05/2015,510.00,1,590.00000,90
02/06/2015,530.00,-1,1090.00000,91
02/08/2015,-250.00,-1,380.00000,91
02/09/2015,-480.00,-1,750.00000,91
02/10/2015,10.00,-1,650.00000,91
02/11/2015,-240.00,1,950.00000,92
02/12/2015,1160.00,1,1720.00000,92
02/13/2015,250.00,1,590.00000,92
02/15/2015,220.00,1,580.00000,92
02/16/2015,230.00,1,450.00000,92
02/17/2015,-310.00,-1,590.00000,93
02/18/2015,-210.00,-1,750.00000,93
02/19/2015,340.00,-1,610.00000,93
02/20/2015,30.00,-1,380.00000,93
02/22/2015,20.00,1,210.00000,94
02/23/2015,-470.00,1,830.00000,94
02/24/2015,810.00,1,1230.00000,94
02/25/2015,20.00,-1,500.00000,95
02/26/2015,140.00,-1,960.00000,95
02/27/2015,10.00,-1,340.00000,95
03/01/2015,130.00,-1,390.00000,95
03/02/2015,10.00,1,460.00000,96
03/03/2015,140.00,1,430.00000,96
03/04/2015,-120.00,1,690.00000,96
03/05/2015,-690.00,1,1000.00000,96
03/06/2015,-390.00,0,1600.00000,97
03/08/2015,0.00,0,460.00000,97
03/09/2015,0.00,0,1080.00000,97
03/10/2015,0.00,0,760.00000,97
03/11/2015,0.00,0,1370.00000,97
03/12/2015,0.00,0,1550.00000,97
03/13/2015,0.00,0,670.00000,97
03/15/2015,0.00,0,530.00000,97
03/16/2015,0.00,0,650.00000,97
03/17/2015,0.00,0,1040.00000,97
03/18/2015,0.00,0,2740.00000,97
03/19/2015,0.00,0,960.00000,97
03/20/2015,0.00,0,1700.00000,97
03/22/2015,0.00,0,460.00000,97
03/23/2015,0.00,0,1110.00000,97
03/24/2015,0.00,0,850.00000,97
03/25/2015,-400.00,1,1190.00000,98
03/26/2015,-100.00,1,1070.00000,98
03/27/2015,-210.00,1,520.00000,98
03/29/2015,-290.00,0,400.00000,99
03/30/2015,0.00,0,670.00000,99
03/31/2015,40.00,1,570.00000,100
04/01/2015,50.00,1,870.00000,100
04/02/2015,450.00,1,660.00000,100
04/03/2015,860.00,1,1270.00000,100
04/05/2015,-70.00,1,420.00000,100
04/06/2015,-610.00,1,980.00000,100
04/07/2015,100.00,1,780.00000,100
04/08/2015,130.00,1,870.00000,100
04/09/2015,200.00,1,710.00000,100
04/10/2015,-430.00,1,670.00000,100
04/12/2015,-770.00,1,780.00000,100
04/13/2015,120.00,1,640.00000,100
04/14/2015,580.00,1,1140.00000,100
04/15/2015,760.00,1,1510.00000,100
04/16/2015,660.00,1,1130.00000,100
04/17/2015,30.00,-1,880.00000,101
04/19/2015,-170.00,-1,470.00000,101
04/20/2015,630.00,1,870.00000,102
04/21/2015,280.00,1,760.00000,102
04/22/2015,1540.00,-1,1660.00000,103
04/23/2015,180.00,-1,670.00000,103
04/24/2015,-300.00,-1,600.00000,103
04/26/2015,-180.00,-1,380.00000,103
04/27/2015,-70.00,-1,720.00000,103
04/28/2015,-730.00,-1,1240.00000,103
04/29/2015,700.00,-1,1410.00000,103
04/30/2015,330.00,-1,700.00000,103
05/01/2015,-370.00,1,940.00000,104
05/03/2015,-10.00,1,320.00000,104
05/04/2015,190.00,1,360.00000,104
05/05/2015,-710.00,0,1190.00000,105
05/06/2015,0.00,0,830.00000,105
05/07/2015,0.00,0,960.00000,105
05/08/2015,0.00,0,800.00000,105
05/10/2015,0.00,0,1180.00000,105
05/11/2015,0.00,0,770.00000,105
05/12/2015,20.00,-1,760.00000,106
05/13/2015,-1020.00,0,1830.00000,107
05/14/2015,0.00,0,1090.00000,107
05/15/2015,-350.00,1,640.00000,108
05/17/2015,-120.00,1,570.00000,108
05/18/2015,-530.00,0,880.00000,109
05/19/2015,0.00,0,1060.00000,109
05/20/2015,0.00,0,850.00000,109
05/21/2015,0.00,0,1020.00000,109
05/22/2015,30.00,-1,990.00000,110
05/24/2015,60.00,-1,250.00000,110
05/25/2015,-90.00,-1,240.00000,110
05/26/2015,-240.00,1,1020.00000,111
05/27/2015,-60.00,1,630.00000,111
05/28/2015,-510.00,0,1380.00000,112
05/29/2015,0.00,0,720.00000,112
05/31/2015,0.00,0,230.00000,112
06/01/2015,0.00,0,670.00000,112
06/02/2015,0.00,0,1080.00000,112
06/03/2015,0.00,0,720.00000,112
06/04/2015,0.00,0,640.00000,112
06/05/2015,0.00,0,1410.00000,112
06/07/2015,0.00,0,150.00000,112
06/08/2015,0.00,0,1100.00000,112
06/09/2015,0.00,0,920.00000,112
06/10/2015,0.00,0,2160.00000,112
06/11/2015,0.00,0,720.00000,112
06/12/2015,80.00,1,750.00000,113
06/14/2015,-190.00,1,370.00000,113
06/15/2015,240.00,1,480.00000,113
06/16/2015,-240.00,1,360.00000,113
06/17/2015,-690.00,1,1340.00000,113
06/18/2015,270.00,1,920.00000,113
06/19/2015,-170.00,1,400.00000,113
06/21/2015,150.00,1,230.00000,113
06/22/2015,-850.00,1,920.00000,115
06/23/2015,40.00,1,590.00000,115
06/24/2015,-440.00,-1,750.00000,116
06/25/2015,280.00,-1,540.00000,116
06/26/2015,700.00,-1,750.00000,116
06/28/2015,-170.00,-1,880.00000,116
06/29/2015,250.00,-1,870.00000,116
06/30/2015,260.00,1,720.00000,117
07/01/2015,-930.00,1,1130.00000,117
07/02/2015,-210.00,1,710.00000,119
07/03/2015,-350.00,1,490.00000,119
07/05/2015,-150.00,1,440.00000,119
07/06/2015,-110.00,1,490.00000,119
07/07/2015,-330.00,0,630.00000,120
07/08/2015,0.00,0,1230.00000,120
07/09/2015,-190.00,-1,670.00000,121
07/10/2015,530.00,-1,840.00000,121
07/12/2015,-230.00,-1,520.00000,121
07/13/2015,560.00,-1,800.00000,121
07/14/2015,180.00,1,720.00000,122
07/15/2015,-1250.00,0,1790.00000,123
07/16/2015,0.00,0,540.00000,123
07/17/2015,0.00,0,430.00000,123
07/19/2015,510.00,1,300.00000,124
07/20/2015,-580.00,-1,960.00000,125
07/21/2015,-570.00,0,680.00000,126
07/22/2015,0.00,0,950.00000,126
07/23/2015,570.00,-1,1300.00000,127
07/24/2015,20.00,-1,480.00000,127
07/26/2015,-70.00,-1,360.00000,127
07/27/2015,-830.00,-1,640.00000,127
07/28/2015,-320.00,-1,920.00000,127
07/29/2015,610.00,-1,1010.00000,127
07/30/2015,500.00,-1,760.00000,127
07/31/2015,-40.00,-1,1390.00000,127
08/02/2015,10.00,-1,300.00000,127
08/03/2015,290.00,-1,600.00000,127
08/04/2015,350.00,-1,970.00000,127
08/05/2015,-160.00,-1,760.00000,127
08/06/2015,-190.00,-1,390.00000,127
08/07/2015,-570.00,-1,1070.00000,127
08/09/2015,20.00,-1,260.00000,127
08/10/2015,610.00,-1,950.00000,127
08/11/2015,-1220.00,0,1110.00000,129
08/12/2015,0.00,0,1720.00000,129
08/13/2015,0.00,0,1110.00000,129
08/14/2015,-130.00,1,470.00000,130
08/16/2015,-40.00,1,160.00000,130
08/17/2015,550.00,1,700.00000,130
08/18/2015,-140.00,-1,460.00000,131
08/19/2015,740.00,1,750.00000,132
08/20/2015,100.00,1,670.00000,132
08/21/2015,180.00,1,980.00000,132
08/23/2015,-530.00,1,1080.00000,132
08/24/2015,-1300.00,0,3520.00000,133
08/25/2015,0.00,0,970.00000,133
08/26/2015,0.00,0,1080.00000,133
08/27/2015,110.00,-1,750.00000,134
08/28/2015,270.00,-1,470.00000,134
08/30/2015,240.00,-1,580.00000,134
08/31/2015,470.00,-1,1080.00000,134
09/01/2015,120.00,-1,760.00000,134
09/02/2015,180.00,-1,530.00000,134
09/03/2015,-160.00,-1,850.00000,134
09/04/2015,430.00,-1,1360.00000,134
09/06/2015,220.00,-1,290.00000,134
09/07/2015,-110.00,-1,400.00000,134
09/08/2015,-880.00,-1,1330.00000,134
09/09/2015,920.00,-1,1650.00000,134
09/10/2015,-310.00,-1,800.00000,134
09/11/2015,-60.00,-1,480.00000,134
09/13/2015,-20.00,-1,350.00000,134
09/14/2015,10.00,-1,440.00000,134
09/15/2015,400.00,1,770.00000,135
09/16/2015,170.00,1,460.00000,135
09/17/2015,40.00,1,1340.00000,135
09/18/2015,250.00,1,940.00000,135
09/20/2015,-350.00,1,340.00000,135
09/21/2015,-400.00,1,680.00000,135
09/22/2015,-550.00,1,740.00000,135
09/23/2015,290.00,1,710.00000,135
09/24/2015,490.00,1,1060.00000,135
09/25/2015,370.00,1,790.00000,135
09/27/2015,150.00,1,420.00000,135
09/28/2015,760.00,-1,1080.00000,136
09/29/2015,40.00,1,940.00000,137
09/30/2015,410.00,1,710.00000,137
10/01/2015,50.00,-1,650.00000,138
10/02/2015,-480.00,-1,680.00000,138
10/04/2015,-200.00,-1,340.00000,138
10/05/2015,-440.00,0,670.00000,139
10/06/2015,0.00,0,1190.00000,139
10/07/2015,0.00,0,690.00000,139
10/08/2015,0.00,0,1120.00000,139
10/09/2015,0.00,0,480.00000,139
10/11/2015,0.00,0,340.00000,139
10/12/2015,380.00,-1,830.00000,140
10/13/2015,-20.00,-1,910.00000,140
10/14/2015,-1360.00,0,1840.00000,141
10/15/2015,0.00,0,870.00000,141
10/16/2015,100.00,1,560.00000,142
10/18/2015,-100.00,1,320.00000,142
10/19/2015,60.00,1,330.00000,142
10/20/2015,850.00,-1,1100.00000,143
10/21/2015,-200.00,-1,880.00000,143
10/22/2015,-820.00,-1,980.00000,143
10/23/2015,870.00,-1,1300.00000,143
10/25/2015,-340.00,-1,500.00000,143
10/26/2015,120.00,-1,460.00000,143
10/27/2015,430.00,-1,870.00000,143
10/28/2015,750.00,-1,1120.00000,143
10/29/2015,-840.00,-1,1100.00000,143
10/30/2015,-320.00,-1,700.00000,143
11/01/2015,-10.00,-1,290.00000,143
11/02/2015,270.00,-1,550.00000,143
11/03/2015,920.00,-1,1180.00000,143
11/04/2015,480.00,-1,930.00000,143
11/05/2015,-80.00,-1,580.00000,143
11/06/2015,740.00,-1,1260.00000,143
11/08/2015,-290.00,-1,480.00000,143
11/09/2015,310.00,-1,460.00000,143
11/10/2015,-480.00,-1,890.00000,143
11/11/2015,280.00,-1,420.00000,143
11/12/2015,70.00,-1,650.00000,143
11/13/2015,80.00,-1,430.00000,143
11/15/2015,0.00,-1,250.00000,143
11/16/2015,760.00,-1,870.00000,143
11/17/2015,-320.00,-1,390.00000,143
11/18/2015,-490.00,-1,1180.00000,143
11/19/2015,-550.00,-1,990.00000,143
11/20/2015,480.00,-1,400.00000,143
11/22/2015,260.00,-1,650.00000,143
11/23/2015,-80.00,-1,450.00000,143
11/24/2015,-530.00,-1,770.00000,143
11/25/2015,-150.00,-1,520.00000,143
